qu
   29791
      0.913362833      0.405585875      0.032904044      0.013629301
      0.913103644      0.406211612      0.032989276      0.012065217
      0.912857346      0.406806228      0.033024100      0.010467463
      0.912624878      0.407367454      0.033007022      0.008838844
      0.912407154      0.407893087      0.032936722      0.007182413
      0.912205053      0.408381002      0.032812075      0.005501457
      0.912019413      0.408829177      0.032632167      0.003799488
      0.911851020      0.409235713      0.032396308      0.002080217
      0.911700604      0.409598849      0.032104051      0.000347541
      0.911568829      0.409916984      0.031755197     -0.001394486
      0.911456285      0.410188689      0.031349808     -0.003141680
      0.911363484      0.410412730      0.030888213     -0.004889754
      0.911290853      0.410588077      0.030371009     -0.006634349
      0.911238729      0.410713914      0.029799063     -0.008371070
      0.911207357      0.410789654      0.029173509     -0.010095517
      0.911196883      0.410814941      0.028495738     -0.011803321
      0.911207357      0.410789654      0.027767395     -0.013490177
      0.911238729      0.410713914      0.026990360     -0.015151879
      0.911290853      0.410588077      0.026166740     -0.016784353
      0.911363484      0.410412730      0.025298843     -0.018383687
      0.911456285      0.410188689      0.024389165     -0.019946158
      0.911568829      0.409916984      0.023440365     -0.021468264
      0.911700604      0.409598849      0.022455243     -0.022946741
      0.911851020      0.409235713      0.021436713     -0.024378585
      0.912019413      0.408829177      0.020387783     -0.025761070
      0.912205053      0.408381002      0.019311523     -0.027091759
      0.912407154      0.407893087      0.018211046     -0.028368512
      0.912624878      0.407367454      0.017089482     -0.029589496
      0.912857346      0.406806228      0.015949951     -0.030753179
      0.913103644      0.406211612      0.014795544     -0.031858338
      0.913362833      0.405585875      0.013629301     -0.032904044
      0.913103644      0.406211612      0.031858338      0.014795544
      0.912453516      0.407781161      0.031236243      0.012938475
      0.912212026      0.408364168      0.031295334      0.011337018
      0.911983495      0.408915891      0.031301180      0.009702337
      0.911768926      0.409433907      0.031252204      0.008037530
      0.911569292      0.409915866      0.031147038      0.006345975
      0.911385524      0.410359521      0.030984538      0.004631319
      0.911218503      0.410762745      0.030763812      0.002897456
      0.911069049      0.411123558      0.030484235      0.001148506
      0.910937912      0.411440151      0.030145462     -0.000611213
      0.910825762      0.411710906      0.029747445     -0.002377219
      0.910733180      0.411934419      0.029290440     -0.004144896
      0.910660654      0.412109512      0.028775012     -0.005909535
      0.910608569      0.412235255      0.028202037     -0.007666373
      0.910577206      0.412310973      0.027572699     -0.009410635
      0.910566733      0.412336258      0.026888484     -0.011137575
      0.910577206      0.412310973      0.026151167     -0.012842519
      0.910608569      0.412235255      0.025362796     -0.014520907
      0.910660654      0.412109512      0.024525678     -0.016168334
      0.910733180      0.411934419      0.023642353     -0.017780584
      0.910825762      0.411710906      0.022715568     -0.019353672
      0.910937912      0.411440151      0.021748254     -0.020883867
      0.911069049      0.411123558      0.020743493     -0.022367726
      0.911218503      0.410762745      0.019704489     -0.023802111
      0.911385524      0.410359521      0.018634540     -0.025184214
      0.911569292      0.409915866      0.017536999     -0.026511564
      0.911768926      0.409433907      0.016415254     -0.027782038
      0.911983495      0.408915891      0.015272688     -0.028993865
      0.912212026      0.408364168      0.014112661     -0.030145625
      0.912453516      0.407781161      0.012938475     -0.031236243
      0.913103644      0.406211612      0.012065217     -0.032989276
      0.912857346      0.406806228      0.030753179      0.015949951
      0.912212026      0.408364168      0.030145625      0.014112661
      0.911606910      0.409825047      0.029452380      0.012199575
      0.911383121      0.410365321      0.029487511      0.010563915
      0.911172369      0.410874122      0.029465982      0.008895265
      0.910975730      0.411348850      0.029386125      0.007197097
      0.910794244      0.411786996      0.029246515      0.005473213
      0.910628901      0.412186169      0.029046002      0.003727718
      0.910480628      0.412544133      0.028783737      0.001964999
      0.910350275      0.412858832      0.028459187      0.000189690
      0.910238609      0.413128418      0.028072159     -0.001593359
      0.910146298      0.413351277      0.027622814     -0.003379129
      0.910073901      0.413526057      0.027111671     -0.005162475
      0.910021866      0.413651682      0.026539614     -0.006938175
      0.909990514      0.413727373      0.025907888     -0.008700981
      0.909980041      0.413752656      0.025218092     -0.010445676
      0.909990514      0.413727373      0.024472166     -0.012167120
      0.910021866      0.413651682      0.023672372     -0.013860311
      0.910073901      0.413526057      0.022821268     -0.015520425
      0.910146298      0.413351277      0.021921685     -0.017142874
      0.910238609      0.413128418      0.020976689     -0.018723339
      0.910350275      0.412858832      0.019989553     -0.020257815
      0.910480628      0.412544133      0.018963711     -0.021742639
      0.910628901      0.412186169      0.017902730     -0.023174520
      0.910794244      0.411786996      0.016810262     -0.024550555
      0.910975730      0.411348850      0.015690012     -0.025868244
      0.911172369      0.410874122      0.014545694     -0.027125498
      0.911383121      0.410365321      0.013381003     -0.028320635
      0.911606910      0.409825047      0.012199575     -0.029452380
      0.912212026      0.408364168      0.011337018     -0.031295334
      0.912857346      0.406806228      0.010467463     -0.033024100
      0.912624878      0.407367454      0.029589496      0.017089482
      0.911983495      0.408915891      0.028993865      0.015272688
      0.911383121      0.410365321      0.028320635      0.013381003
      0.910823016      0.411717534      0.027563604      0.011417219
      0.910616930      0.412215069      0.027576690      0.009750325
      0.910423972      0.412680913      0.027529007      0.008050444
      0.910245302      0.413112260      0.027418774      0.006321543
      0.910082037      0.413506415      0.027244511      0.004567968
      0.909935231      0.413860838      0.027005072      0.002794421
      0.909805857      0.414173173      0.026699679      0.001005921
      0.909694798      0.414441294      0.026327945     -0.000792234
      0.909602826      0.414663335      0.025889897     -0.002594522
      0.909530592      0.414837722      0.025385984     -0.004395251
      0.909478618      0.414963199      0.024817094     -0.006188617
      0.909447280      0.415038855      0.024184543     -0.007968776
      0.909436808      0.415064136      0.023490072     -0.009729906
      0.909447280      0.415038855      0.022735830     -0.011466279
      0.909478618      0.414963199      0.021924349     -0.013172323
      0.909530592      0.414837722      0.021058513     -0.014842690
      0.909602826      0.414663335      0.020141526     -0.016472317
      0.909694798      0.414441294      0.019176863     -0.018056475
      0.909805857      0.414173173      0.018168230     -0.019590818
      0.909935231      0.413860838      0.017119515     -0.021071424
      0.910082037      0.413506415      0.016034737     -0.022494820
      0.910245302      0.413112260      0.014917995     -0.023858007
      0.910423972      0.412680913      0.013773424     -0.025158471
      0.910616930      0.412215069      0.012605144     -0.026394185
      0.910823016      0.411717534      0.011417219     -0.027563604
      0.911383121      0.410365321      0.010563915     -0.029487511
      0.911983495      0.408915891      0.009702337     -0.031301180
      0.912624878      0.407367454      0.008838844     -0.033007022
      0.912407154      0.407893087      0.028368512      0.018211046
      0.911768926      0.409433907      0.027782038      0.016415254
      0.911172369      0.410874122      0.027125498      0.014545694
      0.910616930      0.412215069      0.026394185      0.012605144
      0.910101834      0.413458623      0.025580279      0.010595699
      0.909913454      0.413913412      0.025572984      0.008900356
      0.909738308      0.414336252      0.025499944      0.007171782
      0.909577657      0.414724098      0.025359242      0.005414589
      0.909432704      0.415074046      0.025149339      0.003633846
      0.909304572      0.415383384      0.024869121      0.001835038
      0.909194284      0.415649641      0.024517928      0.000024012
      0.909102745      0.415870637      0.024095595     -0.001793077
      0.909030720      0.416044520      0.023602469     -0.003609839
      0.908978824      0.416169808      0.023039421     -0.005419730
      0.908947504      0.416245420      0.022407851     -0.007216132
      0.908937034      0.416270698      0.021709678     -0.008992443
      0.908947504      0.416245420      0.020947319     -0.010742167
      0.908978824      0.416169808      0.020123659     -0.012459002
      0.909030720      0.416044520      0.019242007     -0.014136924
      0.909102745      0.415870637      0.018306055     -0.015770262
      0.909194284      0.415649641      0.017319814     -0.017353772
      0.909304572      0.415383384      0.016287556     -0.018882692
      0.909432704      0.415074046      0.015213751     -0.020352786
      0.909577657      0.414724098      0.014102999     -0.021760384
      0.909738308      0.414336252      0.012959968     -0.023102399
      0.909913454      0.413913412      0.011789328     -0.024376333
      0.910101834      0.413458623      0.010595699     -0.025580279
      0.910616930      0.412215069      0.009750325     -0.027576690
      0.911172369      0.410874122      0.008895265     -0.029465982
      0.911768926      0.409433907      0.008037530     -0.031252204
      0.912407154      0.407893087      0.007182413     -0.032936722
      0.912205053      0.408381002      0.027091759      0.019311523
      0.911569292      0.409915866      0.026511564      0.017536999
      0.910975730      0.411348850      0.025868244      0.015690012
      0.910423972      0.412680913      0.025158471      0.013773424
      0.909913454      0.413913412      0.024376333      0.011789328
      0.909443363      0.415048312      0.023512115      0.009739037
      0.909272692      0.415460347      0.023485843      0.008017862
      0.909115383      0.415840125      0.023387736      0.006262927
      0.908972814      0.416184318      0.023215714      0.004479718
      0.908846287      0.416489780      0.022968185      0.002674274
      0.908737003      0.416753617      0.022644102      0.000853126
      0.908646028      0.416973249      0.022243011     -0.000976771
      0.908574276      0.417146473      0.021765091     -0.002808133
      0.908522483      0.417271513      0.021211171     -0.004633442
      0.908491187      0.417347067      0.020582741     -0.006445066
      0.908480718      0.417372341      0.019881943     -0.008235370
      0.908491187      0.417347067      0.019111545     -0.009996846
      0.908522483      0.417271513      0.018274901     -0.011722224
      0.908574276      0.417146473      0.017375893     -0.013404594
      0.908646028      0.416973249      0.016418866     -0.015037502
      0.908737003      0.416753617      0.015408547     -0.016615049
      0.908846287      0.416489780      0.014349962     -0.018131956
      0.908972814      0.416184318      0.013248350     -0.019583628
      0.909115383      0.415840125      0.012109069     -0.020966185
      0.909272692      0.415460347      0.010937514     -0.022276483
      0.909443363      0.415048312      0.009739037     -0.023512115
      0.909913454      0.413913412      0.008900356     -0.025572984
      0.910423972      0.412680913      0.008050444     -0.027529007
      0.910975730      0.411348850      0.007197097     -0.029386125
      0.911569292      0.409915866      0.006345975     -0.031147038
      0.912205053      0.408381002      0.005501457     -0.032812075
      0.912019413      0.408829177      0.025761070      0.020387783
      0.911385524      0.410359521      0.025184214      0.018634540
      0.910794244      0.411786996      0.024550555      0.016810262
      0.910245302      0.413112260      0.023858007      0.014917995
      0.909738308      0.414336252      0.023102399      0.012959968
      0.909272692      0.415460347      0.022276483      0.010937514
      0.908847603      0.416486603      0.021368270      0.008851027
      0.908694647      0.416855871      0.021324133      0.007106467
      0.908555207      0.417192509      0.021200600      0.005327297
      0.908430803      0.417492848      0.020995388      0.003520205
      0.908322851      0.417753466      0.020706870      0.001692568
      0.908232631      0.417971276      0.020334149     -0.000147640
      0.908161246      0.418143616      0.019877118     -0.001991960
      0.908109591      0.418268321      0.019336506     -0.003831581
      0.908078328      0.418343797      0.018713893     -0.005657503
      0.908067861      0.418369066      0.018011705     -0.007460692
      0.908078328      0.418343797      0.017233179     -0.009232262
      0.908109591      0.418268321      0.016382312     -0.010963637
      0.908161246      0.418143616      0.015463773     -0.012646717
      0.908232631      0.417971276      0.014482812     -0.014274017
      0.908322851      0.417753466      0.013445142     -0.015838795
      0.908430803      0.417492848      0.012356820     -0.017335142
      0.908555207      0.417192509      0.011224120     -0.018758056
      0.908694647      0.416855871      0.010053408     -0.020103470
      0.908847603      0.416486603      0.008851027     -0.021368270
      0.909272692      0.415460347      0.008017862     -0.023485843
      0.909738308      0.414336252      0.007171782     -0.025499944
      0.910245302      0.413112260      0.006321543     -0.027418774
      0.910794244      0.411786996      0.005473213     -0.029246515
      0.911385524      0.410359521      0.004631319     -0.030984538
      0.912019413      0.408829177      0.003799488     -0.032632167
      0.911851020      0.409235713      0.024378585      0.021436713
      0.911218503      0.410762745      0.023802111      0.019704489
      0.910628901      0.412186169      0.023174520      0.017902730
      0.910082037      0.413506415      0.022494820      0.016034737
      0.909577657      0.414724098      0.021760384      0.014102999
      0.909115383      0.415840125      0.020966185      0.012109069
      0.908694647      0.416855871      0.020103470      0.010053408
      0.908314556      0.417773494      0.019157437      0.007935270
